,created_at,entry_id,PM1.0 (CF=1) ug/m3,PM2.5 (CF=1) ug/m3,PM10.0 (CF=1) ug/m3,UptimeMinutes,RSSI_dbm,Atmospheric Pressure,gas_sensor,PM2.5 (CF=ATM) ug/m3,sensor,channel
15055,2021-07-25 15:09:59+00:00,,17.44,24.73,24.73,18240.0,0.0,994.76,,24.73,96036,1267969
15056,2021-07-25 15:11:59+00:00,,18.0,24.92,25.17,18240.0,0.0,994.75,,24.92,96036,1267969
15057,2021-07-25 15:13:59+00:00,,18.07,26.53,27.38,18240.0,0.0,994.79,,26.53,96036,1267969
15058,2021-07-25 15:15:59+00:00,,18.06,27.58,28.94,18240.0,0.0,994.78,,27.55,96036,1267969
15059,2021-07-25 15:17:59+00:00,,19.1,28.43,29.86,18240.0,0.0,994.76,,28.33,96036,1267969
15060,2021-07-25 15:19:59+00:00,,17.74,26.24,27.57,18240.0,0.0,994.72,,26.17,96036,1267969
15061,2021-07-25 15:21:59+00:00,,17.22,25.97,26.92,18240.0,0.0,994.74,,25.97,96036,1267969
15062,2021-07-25 15:23:59+00:00,,18.21,27.5,28.88,18240.0,0.0,994.72,,27.5,96036,1267969
15063,2021-07-25 15:25:59+00:00,,18.07,27.58,28.95,18240.0,0.0,994.72,,27.53,96036,1267969
15064,2021-07-25 15:27:59+00:00,,18.18,26.59,27.18,18240.0,0.0,994.71,,26.55,96036,1267969
15065,2021-07-25 15:29:59+00:00,,18.82,28.19,29.16,18240.0,0.0,994.7,,28.16,96036,1267969
15066,2021-07-25 15:31:59+00:00,,18.36,28.05,28.44,18240.0,0.0,994.72,,28.02,96036,1267969
15067,2021-07-25 15:33:59+00:00,,18.45,27.64,29.61,18240.0,0.0,994.71,,27.36,96036,1267969
15068,2021-07-25 15:35:59+00:00,,18.76,29.12,30.07,18240.0,0.0,994.77,,28.93,96036,1267969
15069,2021-07-25 15:37:59+00:00,,18.97,28.1,29.74,18240.0,0.0,994.76,,28.0,96036,1267969
15070,2021-07-25 15:39:59+00:00,,18.67,28.23,29.19,18240.0,0.0,994.8,,28.21,96036,1267969
15071,2021-07-25 15:41:59+00:00,,19.04,27.16,27.87,18240.0,0.0,994.79,,27.16,96036,1267969
15072,2021-07-25 15:43:59+00:00,,18.86,28.83,30.45,18240.0,0.0,994.86,,28.71,96036,1267969
15073,2021-07-25 15:45:59+00:00,,18.11,28.21,28.93,18408.0,0.0,994.82,,28.05,96036,1267969
15074,2021-07-25 15:47:59+00:00,,18.19,27.19,28.31,18240.0,0.0,994.77,,27.16,96036,1267969
15075,2021-07-25 15:49:59+00:00,,17.61,24.69,25.5,18240.0,0.0,994.78,,24.69,96036,1267969
15076,2021-07-25 15:51:59+00:00,,17.25,26.86,27.7,18240.0,0.0,994.77,,26.79,96036,1267969
15077,2021-07-25 15:53:59+00:00,,18.37,28.05,29.12,18240.0,0.0,994.82,,27.88,96036,1267969
15078,2021-07-25 15:55:59+00:00,,18.68,27.56,28.46,18240.0,0.0,994.91,,27.44,96036,1267969
15079,2021-07-25 15:57:59+00:00,,19.18,27.68,28.11,18240.0,0.0,994.87,,27.62,96036,1267969
15080,2021-07-25 15:59:59+00:00,,18.9,25.71,26.79,18240.0,0.0,994.87,,25.71,96036,1267969
15081,2021-07-25 16:01:59+00:00,,17.73,25.81,26.97,18240.0,0.0,994.87,,25.81,96036,1267969
15082,2021-07-25 16:03:59+00:00,,17.68,25.8,26.66,18240.0,0.0,994.81,,25.8,96036,1267969
15083,2021-07-25 16:05:59+00:00,,17.11,26.23,26.79,18072.0,0.0,994.86,,26.21,96036,1267969
15084,2021-07-25 16:07:59+00:00,,16.74,25.14,25.67,18072.0,0.0,994.91,,25.14,96036,1267969
15085,2021-07-25 16:09:59+00:00,,16.29,24.21,25.38,18240.0,0.0,994.93,,24.21,96036,1267969
15086,2021-07-25 16:11:59+00:00,,17.58,24.95,25.78,18240.0,0.0,994.87,,24.95,96036,1267969
15087,2021-07-25 16:13:59+00:00,,17.56,27.49,28.91,18240.0,0.0,994.93,,27.49,96036,1267969
15088,2021-07-25 16:15:59+00:00,,16.69,24.68,25.29,18240.0,0.0,994.91,,24.68,96036,1267969
15089,2021-07-25 16:17:59+00:00,,17.66,25.64,26.34,18240.0,0.0,994.88,,25.62,96036,1267969
15090,2021-07-25 16:19:59+00:00,,16.7,25.21,26.41,18240.0,0.0,994.92,,25.21,96036,1267969
15091,2021-07-25 16:21:59+00:00,,17.03,24.28,25.14,18240.0,0.0,994.92,,24.28,96036,1267969
15092,2021-07-25 16:23:59+00:00,,16.04,23.4,24.67,18240.0,0.0,994.98,,23.4,96036,1267969
15093,2021-07-25 16:25:59+00:00,,16.33,25.88,26.75,18240.0,0.0,994.98,,25.88,96036,1267969
15094,2021-07-25 16:27:59+00:00,,16.56,24.46,25.44,18240.0,0.0,994.99,,24.46,96036,1267969
15095,2021-07-25 16:29:59+00:00,,16.53,24.33,25.17,18240.0,0.0,995.01,,24.33,96036,1267969
15096,2021-07-25 16:31:59+00:00,,16.12,24.31,25.31,18240.0,0.0,994.94,,24.31,96036,1267969
