,created_at,entry_id,PM1.0 (CF=1) ug/m3,PM2.5 (CF=1) ug/m3,PM10.0 (CF=1) ug/m3,UptimeMinutes,ADC,Temperature_F,Humidity_%,PM2.5 (CF=ATM) ug/m3,sensor,channel
35832,2021-07-15 03:35:54+00:00,,13.81,19.27,19.41,71463.0,-73.0,81.0,62.0,19.27,96395,1271673
35833,2021-07-15 03:37:54+00:00,,14.19,18.95,19.86,71465.0,-72.0,81.0,63.0,18.95,96395,1271673
35834,2021-07-15 03:39:54+00:00,,14.47,21.0,21.82,71467.0,-70.0,81.0,63.0,21.0,96395,1271673
35835,2021-07-15 03:41:54+00:00,,14.31,19.98,21.81,71469.0,-75.0,81.0,63.0,19.98,96395,1271673
35836,2021-07-15 03:43:54+00:00,,14.25,20.74,21.16,71471.0,-72.0,81.0,62.0,20.74,96395,1271673
35837,2021-07-15 03:45:54+00:00,,14.26,20.16,21.31,71473.0,-71.0,81.0,63.0,20.16,96395,1271673
35838,2021-07-15 03:47:54+00:00,,13.88,19.59,20.16,71475.0,-72.0,81.0,63.0,19.59,96395,1271673
35839,2021-07-15 03:49:55+00:00,,14.02,18.75,21.07,71477.0,-71.0,81.0,62.0,18.75,96395,1271673
35840,2021-07-15 03:51:55+00:00,,13.09,18.27,19.75,71479.0,-72.0,81.0,62.0,18.27,96395,1271673
35841,2021-07-15 03:53:55+00:00,,13.8,19.29,21.23,71481.0,-71.0,81.0,62.0,19.29,96395,1271673
35842,2021-07-15 03:55:55+00:00,,14.19,19.76,21.55,71483.0,-70.0,81.0,63.0,19.76,96395,1271673
35843,2021-07-15 03:57:55+00:00,,13.93,19.93,20.76,71485.0,-71.0,81.0,63.0,19.93,96395,1271673
35844,2021-07-15 03:59:55+00:00,,13.57,19.62,21.82,71487.0,-72.0,81.0,63.0,19.62,96395,1271673
35845,2021-07-15 04:01:55+00:00,,14.52,20.37,21.78,71489.0,-70.0,81.0,63.0,20.37,96395,1271673
35846,2021-07-15 04:03:55+00:00,,13.95,19.67,21.91,71491.0,-74.0,81.0,63.0,19.67,96395,1271673
35847,2021-07-15 04:05:55+00:00,,13.47,19.42,20.91,71493.0,-72.0,81.0,63.0,19.42,96395,1271673
35848,2021-07-15 04:07:55+00:00,,14.83,20.16,21.28,71495.0,-74.0,81.0,62.0,20.16,96395,1271673
35849,2021-07-15 04:09:55+00:00,,14.24,18.8,20.51,71497.0,-74.0,81.0,62.0,18.8,96395,1271673
35850,2021-07-15 04:11:55+00:00,,13.88,19.25,20.61,71499.0,-73.0,81.0,62.0,19.25,96395,1271673
35851,2021-07-15 04:13:55+00:00,,13.95,19.4,20.45,71501.0,-73.0,81.0,63.0,19.4,96395,1271673
35852,2021-07-15 04:15:55+00:00,,13.71,18.78,19.69,71503.0,-75.0,81.0,62.0,18.78,96395,1271673
35853,2021-07-15 04:17:55+00:00,,13.98,18.04,20.43,71505.0,-72.0,81.0,62.0,18.04,96395,1271673
35854,2021-07-15 04:19:56+00:00,,13.37,17.56,18.82,71507.0,-72.0,81.0,62.0,17.56,96395,1271673
35855,2021-07-15 04:21:55+00:00,,14.33,19.07,20.84,71509.0,-72.0,81.0,62.0,19.07,96395,1271673
35856,2021-07-15 04:23:55+00:00,,14.53,18.93,20.5,71511.0,-73.0,81.0,62.0,18.93,96395,1271673
35857,2021-07-15 04:25:55+00:00,,13.74,18.49,19.6,71513.0,-70.0,81.0,62.0,18.49,96395,1271673
35858,2021-07-15 04:27:55+00:00,,13.61,19.16,19.65,71515.0,-72.0,81.0,61.0,19.16,96395,1271673
35859,2021-07-15 04:29:55+00:00,,13.07,18.76,19.24,71517.0,-70.0,81.0,61.0,18.76,96395,1271673
35860,2021-07-15 04:31:55+00:00,,13.0,18.14,18.7,71519.0,-72.0,81.0,61.0,18.14,96395,1271673
35861,2021-07-15 04:33:55+00:00,,12.2,17.6,18.44,71521.0,-72.0,81.0,61.0,17.6,96395,1271673
35862,2021-07-15 04:35:55+00:00,,13.73,17.57,18.84,71523.0,-72.0,81.0,61.0,17.57,96395,1271673
35863,2021-07-15 04:37:55+00:00,,13.39,18.35,19.3,71525.0,-73.0,81.0,61.0,18.35,96395,1271673
35864,2021-07-15 04:39:55+00:00,,12.69,16.57,17.45,71527.0,-72.0,81.0,61.0,16.57,96395,1271673
35865,2021-07-15 04:41:55+00:00,,12.86,18.3,19.3,71529.0,-74.0,81.0,61.0,18.3,96395,1271673
35866,2021-07-15 04:43:55+00:00,,12.85,17.47,18.44,71531.0,-71.0,81.0,61.0,17.47,96395,1271673
35867,2021-07-15 04:45:55+00:00,,12.98,17.16,18.35,71533.0,-76.0,81.0,61.0,17.16,96395,1271673
35868,2021-07-15 04:47:55+00:00,,13.4,18.34,20.19,71535.0,-77.0,81.0,61.0,18.34,96395,1271673
35869,2021-07-15 04:49:55+00:00,,13.16,16.93,17.4,71537.0,-74.0,81.0,61.0,16.93,96395,1271673
35870,2021-07-15 04:51:55+00:00,,13.31,18.52,19.55,71539.0,-72.0,81.0,61.0,18.52,96395,1271673
35871,2021-07-15 04:53:55+00:00,,13.22,17.57,18.68,71541.0,-71.0,81.0,62.0,17.57,96395,1271673
35872,2021-07-15 04:55:56+00:00,,12.79,17.95,19.63,71543.0,-71.0,81.0,62.0,17.95,96395,1271673
35873,2021-07-15 04:57:55+00:00,,13.65,19.09,20.58,71545.0,-73.0,81.0,62.0,19.09,96395,1271673
35874,2021-07-15 04:59:55+00:00,,12.97,16.78,18.78,71547.0,-74.0,81.0,61.0,16.78,96395,1271673
35875,2021-07-15 05:01:55+00:00,,14.08,19.41,20.73,71549.0,-73.0,81.0,62.0,19.41,96395,1271673
35876,2021-07-15 05:03:55+00:00,,13.12,17.6,18.45,71551.0,-71.0,81.0,61.0,17.6,96395,1271673
35877,2021-07-15 05:05:55+00:00,,13.02,16.78,18.15,71553.0,-70.0,81.0,62.0,16.78,96395,1271673
35878,2021-07-15 05:07:55+00:00,,12.98,17.54,19.2,71555.0,-74.0,81.0,61.0,17.54,96395,1271673
35879,2021-07-15 05:09:55+00:00,,12.83,17.53,18.19,71557.0,-72.0,81.0,62.0,17.53,96395,1271673
35880,2021-07-15 05:11:56+00:00,,12.83,18.05,19.83,71559.0,-74.0,80.0,62.0,18.05,96395,1271673
35881,2021-07-15 05:13:56+00:00,,13.25,18.89,19.54,71561.0,-69.0,80.0,62.0,18.89,96395,1271673
35882,2021-07-15 05:15:56+00:00,,11.93,16.8,17.04,71563.0,-71.0,80.0,62.0,16.8,96395,1271673
35883,2021-07-15 05:17:56+00:00,,12.14,17.64,18.16,71565.0,-73.0,80.0,62.0,17.64,96395,1271673
35884,2021-07-15 05:19:55+00:00,,12.75,17.98,18.88,71567.0,-72.0,80.0,62.0,17.98,96395,1271673
35885,2021-07-15 05:21:55+00:00,,11.6,16.02,17.0,71569.0,-71.0,80.0,62.0,16.02,96395,1271673
35886,2021-07-15 05:23:56+00:00,,11.84,16.88,18.28,71571.0,-72.0,81.0,61.0,16.88,96395,1271673
35887,2021-07-15 05:25:55+00:00,,12.38,16.64,17.72,71573.0,-75.0,80.0,62.0,16.64,96395,1271673
35888,2021-07-15 05:27:55+00:00,,12.02,16.26,17.81,71575.0,-70.0,80.0,62.0,16.26,96395,1271673
35889,2021-07-15 05:29:55+00:00,,12.11,17.16,17.69,71577.0,-74.0,81.0,61.0,17.16,96395,1271673
35890,2021-07-15 05:31:56+00:00,,11.73,17.02,18.71,71579.0,-74.0,81.0,62.0,17.02,96395,1271673
35891,2021-07-15 05:33:56+00:00,,11.95,15.88,17.1,71581.0,-74.0,80.0,62.0,15.88,96395,1271673
35892,2021-07-15 05:35:55+00:00,,12.12,16.26,16.55,0.0,-76.0,80.0,62.0,16.26,96395,1271673
35893,2021-07-15 05:37:55+00:00,,11.81,16.49,18.16,2.0,-74.0,80.0,62.0,16.49,96395,1271673
35894,2021-07-15 05:39:56+00:00,,11.82,16.57,17.96,4.0,-73.0,80.0,61.0,16.57,96395,1271673
35895,2021-07-15 05:41:55+00:00,,12.63,16.37,18.05,6.0,-73.0,80.0,62.0,16.37,96395,1271673
35896,2021-07-15 05:43:55+00:00,,11.58,17.51,19.02,8.0,-74.0,80.0,62.0,17.51,96395,1271673
35897,2021-07-15 05:45:56+00:00,,12.5,17.59,18.69,10.0,-73.0,80.0,62.0,17.59,96395,1271673
35898,2021-07-15 05:47:55+00:00,,12.18,17.29,19.29,12.0,-72.0,80.0,62.0,17.29,96395,1271673
35899,2021-07-15 05:49:56+00:00,,11.95,17.48,19.64,14.0,-72.0,80.0,61.0,17.48,96395,1271673
35900,2021-07-15 05:51:56+00:00,,13.0,18.07,19.61,16.0,-71.0,80.0,61.0,18.07,96395,1271673
35901,2021-07-15 05:53:56+00:00,,12.65,16.14,17.79,18.0,-73.0,80.0,61.0,16.14,96395,1271673
35902,2021-07-15 05:55:56+00:00,,12.38,17.81,18.57,20.0,-71.0,80.0,61.0,17.81,96395,1271673
35903,2021-07-15 05:57:56+00:00,,11.64,16.29,17.02,22.0,-72.0,80.0,61.0,16.29,96395,1271673
35904,2021-07-15 05:59:56+00:00,,12.48,17.59,19.12,24.0,-72.0,80.0,61.0,17.59,96395,1271673
35905,2021-07-15 06:01:56+00:00,,11.75,15.46,17.27,26.0,-74.0,80.0,61.0,15.46,96395,1271673
35906,2021-07-15 06:03:56+00:00,,11.66,15.49,16.46,28.0,-73.0,80.0,61.0,15.49,96395,1271673
35907,2021-07-15 06:05:56+00:00,,11.23,15.42,17.46,30.0,-74.0,80.0,61.0,15.42,96395,1271673
35908,2021-07-15 06:07:59+00:00,,12.07,17.05,17.6,32.0,-70.0,80.0,61.0,17.05,96395,1271673
35909,2021-07-15 06:09:56+00:00,,12.09,16.58,18.44,34.0,-75.0,80.0,61.0,16.58,96395,1271673
35910,2021-07-15 06:11:56+00:00,,11.79,16.6,18.21,36.0,-71.0,80.0,61.0,16.6,96395,1271673
35911,2021-07-15 06:13:57+00:00,,11.57,16.05,17.79,38.0,-78.0,80.0,61.0,16.05,96395,1271673
35912,2021-07-15 06:15:56+00:00,,11.57,16.5,18.47,40.0,-71.0,80.0,61.0,16.5,96395,1271673
35913,2021-07-15 06:17:56+00:00,,12.05,16.89,17.8,42.0,-72.0,80.0,61.0,16.89,96395,1271673
35914,2021-07-15 06:19:56+00:00,,11.66,15.98,16.33,44.0,-71.0,80.0,61.0,15.98,96395,1271673
35915,2021-07-15 06:21:56+00:00,,11.72,16.38,16.64,46.0,-70.0,80.0,60.0,16.38,96395,1271673
35916,2021-07-15 06:23:56+00:00,,11.37,15.88,17.34,48.0,-71.0,80.0,61.0,15.88,96395,1271673
35917,2021-07-15 06:25:56+00:00,,11.85,16.0,17.37,50.0,-71.0,80.0,61.0,16.0,96395,1271673
35918,2021-07-15 06:27:56+00:00,,11.09,15.36,16.43,52.0,-70.0,80.0,61.0,15.36,96395,1271673
35919,2021-07-15 06:29:56+00:00,,11.67,16.1,16.84,54.0,-71.0,80.0,61.0,16.1,96395,1271673
35920,2021-07-15 06:31:56+00:00,,12.07,17.12,19.69,56.0,-72.0,80.0,61.0,17.12,96395,1271673
35921,2021-07-15 06:33:56+00:00,,12.49,17.91,18.98,58.0,-71.0,80.0,61.0,17.91,96395,1271673
35922,2021-07-15 06:35:56+00:00,,13.02,18.65,19.73,60.0,-70.0,80.0,61.0,18.65,96395,1271673
35923,2021-07-15 06:37:56+00:00,,12.02,16.51,19.15,62.0,-74.0,80.0,61.0,16.51,96395,1271673
35924,2021-07-15 06:39:56+00:00,,11.88,18.6,20.67,64.0,-72.0,80.0,61.0,18.6,96395,1271673
35925,2021-07-15 06:41:56+00:00,,12.32,17.09,18.84,66.0,-73.0,80.0,61.0,17.09,96395,1271673
35926,2021-07-15 06:43:56+00:00,,12.98,18.54,19.18,68.0,-70.0,80.0,61.0,18.54,96395,1271673
35927,2021-07-15 06:45:56+00:00,,12.07,17.16,18.97,70.0,-73.0,80.0,61.0,17.16,96395,1271673
35928,2021-07-15 06:47:56+00:00,,12.41,17.08,19.61,72.0,-72.0,80.0,61.0,17.08,96395,1271673
35929,2021-07-15 06:49:56+00:00,,11.49,17.95,21.15,74.0,-72.0,80.0,61.0,17.95,96395,1271673
35930,2021-07-15 06:51:57+00:00,,12.84,17.24,19.67,76.0,-71.0,80.0,61.0,17.24,96395,1271673
35931,2021-07-15 06:53:57+00:00,,11.98,17.33,19.23,78.0,-73.0,80.0,61.0,17.33,96395,1271673
35932,2021-07-15 06:55:57+00:00,,12.23,16.95,18.14,80.0,-72.0,80.0,61.0,16.95,96395,1271673
35933,2021-07-15 06:57:57+00:00,,12.32,16.58,18.12,82.0,-73.0,80.0,61.0,16.58,96395,1271673
35934,2021-07-15 06:59:57+00:00,,12.47,17.98,18.9,84.0,-71.0,80.0,61.0,17.98,96395,1271673
35935,2021-07-15 07:01:57+00:00,,12.69,18.31,21.46,86.0,-71.0,80.0,61.0,18.31,96395,1271673
35936,2021-07-15 07:03:57+00:00,,12.93,18.36,21.79,88.0,-70.0,80.0,61.0,18.36,96395,1271673
35937,2021-07-15 07:05:57+00:00,,13.77,18.43,22.89,90.0,-71.0,80.0,62.0,18.43,96395,1271673
35938,2021-07-15 07:07:57+00:00,,13.61,19.32,21.46,92.0,-73.0,80.0,61.0,19.32,96395,1271673
35939,2021-07-15 07:09:57+00:00,,12.47,17.49,19.27,94.0,-71.0,80.0,62.0,17.49,96395,1271673
35940,2021-07-15 07:11:57+00:00,,13.11,19.49,21.63,96.0,-72.0,80.0,62.0,19.49,96395,1271673
35941,2021-07-15 07:13:57+00:00,,12.55,17.87,20.18,98.0,-76.0,80.0,61.0,17.87,96395,1271673
35942,2021-07-15 07:15:57+00:00,,12.72,18.12,19.79,100.0,-72.0,80.0,61.0,18.12,96395,1271673
35943,2021-07-15 07:17:57+00:00,,13.23,20.55,22.52,102.0,-71.0,80.0,61.0,20.55,96395,1271673
35944,2021-07-15 07:19:57+00:00,,12.62,18.16,20.22,104.0,-74.0,80.0,61.0,18.16,96395,1271673
35945,2021-07-15 07:21:57+00:00,,12.25,16.65,17.85,106.0,-72.0,80.0,61.0,16.65,96395,1271673
35946,2021-07-15 07:23:57+00:00,,12.18,16.51,17.47,108.0,-71.0,80.0,62.0,16.51,96395,1271673
35947,2021-07-15 07:25:57+00:00,,13.09,17.67,18.55,110.0,-72.0,80.0,62.0,17.67,96395,1271673
35948,2021-07-15 07:27:57+00:00,,12.96,18.32,19.12,112.0,-72.0,80.0,62.0,18.32,96395,1271673
35949,2021-07-15 07:29:57+00:00,,12.52,17.73,19.71,114.0,-74.0,80.0,62.0,17.73,96395,1271673
35950,2021-07-15 07:31:57+00:00,,12.76,19.04,19.95,116.0,-69.0,80.0,62.0,19.04,96395,1271673
35951,2021-07-15 07:33:57+00:00,,12.55,18.28,19.72,118.0,-74.0,80.0,62.0,18.28,96395,1271673
35952,2021-07-15 07:35:57+00:00,,12.81,19.05,19.98,120.0,-71.0,80.0,62.0,19.05,96395,1271673
35953,2021-07-15 07:37:57+00:00,,12.55,19.16,22.04,122.0,-73.0,80.0,62.0,19.16,96395,1271673
35954,2021-07-15 07:39:57+00:00,,13.5,18.54,19.87,124.0,-75.0,80.0,62.0,18.54,96395,1271673
35955,2021-07-15 07:41:57+00:00,,13.47,19.57,22.67,126.0,-73.0,80.0,62.0,19.57,96395,1271673
35956,2021-07-15 07:43:57+00:00,,13.53,19.74,21.52,128.0,-74.0,80.0,62.0,19.74,96395,1271673
35957,2021-07-15 07:45:57+00:00,,12.96,18.48,20.59,130.0,-74.0,80.0,62.0,18.48,96395,1271673
35958,2021-07-15 07:47:57+00:00,,13.53,19.44,20.96,132.0,-74.0,80.0,62.0,19.44,96395,1271673
35959,2021-07-15 07:49:57+00:00,,12.82,17.75,19.74,134.0,-73.0,80.0,62.0,17.75,96395,1271673
35960,2021-07-15 07:51:57+00:00,,12.2,17.59,19.09,136.0,-73.0,80.0,62.0,17.59,96395,1271673
35961,2021-07-15 07:53:57+00:00,,13.29,18.52,20.5,138.0,-73.0,80.0,62.0,18.52,96395,1271673
35962,2021-07-15 07:55:57+00:00,,12.89,18.4,20.25,140.0,-72.0,80.0,62.0,18.4,96395,1271673
35963,2021-07-15 07:57:57+00:00,,13.83,19.12,21.32,142.0,-70.0,80.0,62.0,19.12,96395,1271673
35964,2021-07-15 07:59:57+00:00,,12.34,16.98,18.66,144.0,-71.0,80.0,62.0,16.98,96395,1271673
35965,2021-07-15 08:01:58+00:00,,12.96,17.75,18.84,146.0,-75.0,80.0,62.0,17.75,96395,1271673
35966,2021-07-15 08:03:57+00:00,,13.4,18.42,21.07,148.0,-71.0,80.0,62.0,18.42,96395,1271673
35967,2021-07-15 08:05:57+00:00,,13.36,20.05,23.07,150.0,-73.0,80.0,62.0,20.05,96395,1271673
35968,2021-07-15 08:07:57+00:00,,12.09,17.07,18.74,152.0,-71.0,80.0,62.0,17.07,96395,1271673
35969,2021-07-15 08:09:57+00:00,,13.04,18.25,19.79,154.0,-74.0,80.0,62.0,18.25,96395,1271673
35970,2021-07-15 08:11:57+00:00,,12.64,17.21,17.88,156.0,-72.0,80.0,62.0,17.21,96395,1271673
35971,2021-07-15 08:13:57+00:00,,12.98,17.98,19.71,158.0,-72.0,80.0,62.0,17.98,96395,1271673
35972,2021-07-15 08:15:57+00:00,,12.29,17.36,19.37,160.0,-70.0,80.0,62.0,17.36,96395,1271673
35973,2021-07-15 08:17:57+00:00,,13.18,18.73,20.22,162.0,-71.0,80.0,62.0,18.73,96395,1271673
35974,2021-07-15 08:19:57+00:00,,12.93,19.23,20.86,164.0,-72.0,80.0,62.0,19.23,96395,1271673
35975,2021-07-15 08:21:57+00:00,,12.98,19.24,21.67,166.0,-73.0,80.0,62.0,19.24,96395,1271673
35976,2021-07-15 08:23:57+00:00,,12.32,18.56,21.86,168.0,-74.0,80.0,62.0,18.56,96395,1271673
35977,2021-07-15 08:25:57+00:00,,12.6,18.04,19.25,170.0,-72.0,80.0,62.0,18.04,96395,1271673
35978,2021-07-15 08:27:57+00:00,,12.67,17.46,18.81,172.0,-73.0,80.0,62.0,17.46,96395,1271673
35979,2021-07-15 08:29:57+00:00,,12.12,17.52,18.9,174.0,-72.0,80.0,62.0,17.52,96395,1271673
35980,2021-07-15 08:31:57+00:00,,12.43,17.8,18.68,176.0,-74.0,80.0,62.0,17.8,96395,1271673
35981,2021-07-15 08:33:57+00:00,,13.05,18.26,19.75,178.0,-74.0,80.0,62.0,18.26,96395,1271673
35982,2021-07-15 08:35:57+00:00,,13.58,18.65,20.21,180.0,-72.0,80.0,62.0,18.65,96395,1271673
35983,2021-07-15 08:37:57+00:00,,12.02,17.59,19.33,182.0,-71.0,80.0,62.0,17.59,96395,1271673
35984,2021-07-15 08:40:00+00:00,,11.79,16.91,18.1,184.0,-71.0,80.0,62.0,16.91,96395,1271673
35985,2021-07-15 08:41:57+00:00,,12.63,16.98,18.49,186.0,-72.0,80.0,62.0,16.98,96395,1271673
35986,2021-07-15 08:43:57+00:00,,12.37,16.72,18.69,188.0,-72.0,80.0,62.0,16.72,96395,1271673
35987,2021-07-15 08:45:57+00:00,,12.95,18.96,20.07,190.0,-71.0,80.0,62.0,18.96,96395,1271673
35988,2021-07-15 08:47:57+00:00,,12.9,17.97,18.27,192.0,-69.0,80.0,63.0,17.97,96395,1271673
35989,2021-07-15 08:49:58+00:00,,13.2,17.84,19.43,194.0,-75.0,80.0,62.0,17.84,96395,1271673
35990,2021-07-15 08:51:58+00:00,,13.52,19.48,20.82,196.0,-74.0,80.0,63.0,19.48,96395,1271673
35991,2021-07-15 08:53:58+00:00,,13.72,19.31,20.34,198.0,-74.0,80.0,62.0,19.31,96395,1271673
35992,2021-07-15 08:55:58+00:00,,13.74,19.21,21.04,200.0,-72.0,80.0,62.0,19.21,96395,1271673
35993,2021-07-15 08:57:58+00:00,,13.64,20.11,22.22,202.0,-74.0,80.0,63.0,20.11,96395,1271673
35994,2021-07-15 09:00:00+00:00,,14.28,19.48,20.38,204.0,-75.0,79.0,64.0,19.48,96395,1271673
35995,2021-07-15 09:01:58+00:00,,14.32,18.53,18.9,206.0,-71.0,79.0,64.0,18.53,96395,1271673
35996,2021-07-15 09:03:58+00:00,,14.6,20.2,20.98,208.0,-70.0,79.0,65.0,20.2,96395,1271673
35997,2021-07-15 09:05:58+00:00,,14.29,19.76,20.65,210.0,-73.0,79.0,65.0,19.76,96395,1271673
35998,2021-07-15 09:07:58+00:00,,14.34,21.12,22.54,212.0,-70.0,79.0,65.0,21.12,96395,1271673
35999,2021-07-15 09:09:58+00:00,,15.07,21.16,22.88,214.0,-74.0,79.0,65.0,21.16,96395,1271673
36000,2021-07-15 09:11:58+00:00,,15.14,20.37,22.04,216.0,-71.0,79.0,65.0,20.37,96395,1271673
36001,2021-07-15 09:13:58+00:00,,14.54,20.95,23.18,218.0,-71.0,79.0,66.0,20.95,96395,1271673
36002,2021-07-15 09:15:58+00:00,,14.69,20.97,22.29,220.0,-74.0,79.0,66.0,20.97,96395,1271673
36003,2021-07-15 09:17:58+00:00,,14.18,19.26,21.35,222.0,-72.0,78.0,67.0,19.26,96395,1271673
36004,2021-07-15 09:19:58+00:00,,14.74,20.04,20.47,224.0,-73.0,78.0,67.0,20.04,96395,1271673
36005,2021-07-15 09:21:58+00:00,,14.85,20.44,22.57,226.0,-72.0,78.0,68.0,20.44,96395,1271673
36006,2021-07-15 09:23:58+00:00,,14.49,21.49,24.42,228.0,-73.0,78.0,69.0,21.49,96395,1271673
36007,2021-07-15 09:25:58+00:00,,14.03,19.42,21.07,230.0,-71.0,78.0,69.0,19.42,96395,1271673
36008,2021-07-15 09:27:58+00:00,,13.18,18.46,19.84,232.0,-74.0,78.0,69.0,18.46,96395,1271673
36009,2021-07-15 09:29:58+00:00,,14.18,19.65,21.87,234.0,-72.0,78.0,70.0,19.65,96395,1271673
36010,2021-07-15 09:31:58+00:00,,12.93,18.36,20.47,236.0,-72.0,77.0,70.0,18.36,96395,1271673
36011,2021-07-15 09:33:58+00:00,,12.34,18.1,20.19,238.0,-74.0,77.0,70.0,18.1,96395,1271673
36012,2021-07-15 09:35:58+00:00,,11.83,17.6,19.4,240.0,-72.0,77.0,70.0,17.6,96395,1271673
36013,2021-07-15 09:37:58+00:00,,10.93,16.44,18.51,242.0,-74.0,77.0,70.0,16.44,96395,1271673
36014,2021-07-15 09:39:58+00:00,,11.0,16.68,17.0,244.0,-73.0,77.0,69.0,16.68,96395,1271673
36015,2021-07-15 09:41:58+00:00,,10.6,15.26,17.05,246.0,-72.0,76.0,70.0,15.26,96395,1271673
36016,2021-07-15 09:43:58+00:00,,9.84,14.61,15.39,248.0,-75.0,76.0,70.0,14.61,96395,1271673
36017,2021-07-15 09:45:58+00:00,,10.32,14.56,15.47,250.0,-71.0,76.0,69.0,14.56,96395,1271673
36018,2021-07-15 09:47:58+00:00,,8.34,12.73,14.71,252.0,-73.0,76.0,69.0,12.73,96395,1271673
36019,2021-07-15 09:49:58+00:00,,7.49,11.68,13.02,254.0,-72.0,76.0,69.0,11.68,96395,1271673
36020,2021-07-15 09:51:58+00:00,,6.45,10.59,11.55,256.0,-72.0,76.0,69.0,10.59,96395,1271673
36021,2021-07-15 09:53:58+00:00,,6.38,11.62,12.48,258.0,-71.0,75.0,69.0,11.62,96395,1271673
36022,2021-07-15 09:55:58+00:00,,6.02,9.4,11.21,260.0,-72.0,75.0,70.0,9.4,96395,1271673
36023,2021-07-15 09:57:58+00:00,,5.42,8.68,10.26,262.0,-72.0,75.0,70.0,8.68,96395,1271673
36024,2021-07-15 09:59:58+00:00,,5.87,9.58,11.65,264.0,-77.0,75.0,70.0,9.58,96395,1271673
36025,2021-07-15 10:01:58+00:00,,5.18,9.54,10.27,266.0,-76.0,75.0,70.0,9.54,96395,1271673
36026,2021-07-15 10:03:58+00:00,,5.1,9.09,10.71,268.0,-76.0,75.0,70.0,9.09,96395,1271673
36027,2021-07-15 10:05:58+00:00,,4.41,8.71,9.21,270.0,-74.0,75.0,71.0,8.71,96395,1271673
36028,2021-07-15 10:07:58+00:00,,4.26,7.47,8.42,272.0,-74.0,74.0,71.0,7.47,96395,1271673
36029,2021-07-15 10:09:58+00:00,,4.16,7.21,8.21,274.0,-71.0,74.0,71.0,7.21,96395,1271673
36030,2021-07-15 10:11:58+00:00,,4.32,8.09,9.16,276.0,-75.0,74.0,71.0,8.09,96395,1271673
36031,2021-07-15 10:13:58+00:00,,3.93,7.09,8.65,278.0,-75.0,75.0,71.0,7.09,96395,1271673
36032,2021-07-15 10:15:58+00:00,,4.17,7.81,10.27,280.0,-71.0,74.0,71.0,7.81,96395,1271673
36033,2021-07-15 10:17:58+00:00,,3.58,7.38,9.62,282.0,-72.0,74.0,71.0,7.38,96395,1271673
36034,2021-07-15 10:19:58+00:00,,3.64,7.2,7.91,284.0,-76.0,75.0,71.0,7.2,96395,1271673
36035,2021-07-15 10:21:58+00:00,,4.19,7.31,8.31,286.0,-71.0,74.0,71.0,7.31,96395,1271673
36036,2021-07-15 10:23:58+00:00,,3.91,6.42,8.47,288.0,-72.0,75.0,71.0,6.42,96395,1271673
36037,2021-07-15 10:25:58+00:00,,3.75,6.41,7.79,290.0,-72.0,75.0,71.0,6.41,96395,1271673
36038,2021-07-15 10:27:58+00:00,,3.93,7.03,8.09,292.0,-72.0,74.0,70.0,7.03,96395,1271673
36039,2021-07-15 10:29:58+00:00,,3.88,7.17,9.02,294.0,-71.0,74.0,71.0,7.17,96395,1271673
36040,2021-07-15 10:31:58+00:00,,3.74,7.03,7.72,296.0,-71.0,74.0,71.0,7.03,96395,1271673
36041,2021-07-15 10:33:58+00:00,,3.89,7.12,8.35,298.0,-71.0,74.0,71.0,7.12,96395,1271673
36042,2021-07-15 10:35:58+00:00,,4.07,8.0,8.73,300.0,-71.0,74.0,71.0,8.0,96395,1271673
36043,2021-07-15 10:37:58+00:00,,4.42,7.57,10.83,302.0,-71.0,74.0,70.0,7.57,96395,1271673
36044,2021-07-15 10:39:58+00:00,,4.47,7.53,9.0,304.0,-72.0,74.0,71.0,7.53,96395,1271673
36045,2021-07-15 10:41:58+00:00,,6.15,10.73,11.95,306.0,-71.0,74.0,71.0,10.73,96395,1271673
36046,2021-07-15 10:43:58+00:00,,5.36,9.36,10.91,308.0,-72.0,74.0,71.0,9.36,96395,1271673
36047,2021-07-15 10:45:58+00:00,,5.28,9.5,10.74,310.0,-72.0,74.0,71.0,9.5,96395,1271673
36048,2021-07-15 10:47:58+00:00,,6.02,10.34,11.5,312.0,-71.0,74.0,71.0,10.34,96395,1271673
36049,2021-07-15 10:49:59+00:00,,5.14,9.38,10.29,314.0,-74.0,74.0,71.0,9.38,96395,1271673
36050,2021-07-15 10:51:59+00:00,,5.12,9.22,10.35,316.0,-71.0,74.0,71.0,9.22,96395,1271673
36051,2021-07-15 10:53:59+00:00,,5.89,9.88,11.25,318.0,-72.0,74.0,71.0,9.88,96395,1271673
36052,2021-07-15 10:55:59+00:00,,5.2,9.21,10.14,320.0,-72.0,74.0,71.0,9.21,96395,1271673
36053,2021-07-15 10:57:59+00:00,,5.67,10.35,12.19,322.0,-73.0,74.0,71.0,10.35,96395,1271673
36054,2021-07-15 10:59:59+00:00,,5.39,9.65,10.81,324.0,-70.0,74.0,71.0,9.65,96395,1271673
36055,2021-07-15 11:01:59+00:00,,5.9,9.27,10.03,326.0,-76.0,74.0,71.0,9.27,96395,1271673
36056,2021-07-15 11:03:59+00:00,,5.76,10.31,10.84,328.0,-74.0,74.0,71.0,10.31,96395,1271673
36057,2021-07-15 11:05:59+00:00,,5.86,10.3,11.48,330.0,-74.0,73.0,71.0,10.3,96395,1271673
