,Latitude,Longitude,DateTime,Parameter,Concentration,Unit,AQI,Category
451,41.7547,-87.7136,2021-10-06T12:00,PM2.5,18.4,UG/M3,64,2
452,41.7547,-87.7136,2021-10-06T12:00,OZONE,16.0,PPB,15,1
453,42.0622,-87.6736,2021-10-06T12:00,OZONE,23.0,PPB,21,1
454,41.755798,-87.545303,2021-10-06T12:00,OZONE,25.0,PPB,23,1
455,41.965,-87.8761,2021-10-06T13:00,OZONE,15.0,PPB,14,1
456,42.0603,-87.8631,2021-10-06T13:00,PM2.5,14.2,UG/M3,55,2
457,42.0603,-87.8631,2021-10-06T13:00,OZONE,24.0,PPB,22,1
458,41.984402,-87.791901,2021-10-06T13:00,OZONE,22.0,PPB,20,1
459,41.855301,-87.752502,2021-10-06T13:00,OZONE,19.0,PPB,18,1
460,41.864329,-87.748826,2021-10-06T13:00,PM2.5,13.5,UG/M3,54,2
461,41.6708,-87.7325,2021-10-06T13:00,PM2.5,23.0,UG/M3,74,2
462,41.6708,-87.7325,2021-10-06T13:00,OZONE,18.0,PPB,17,1
463,41.9136,-87.7239,2021-10-06T13:00,PM2.5,14.2,UG/M3,55,2
464,41.7547,-87.7136,2021-10-06T13:00,PM2.5,17.2,UG/M3,62,2
465,41.7547,-87.7136,2021-10-06T13:00,OZONE,15.0,PPB,14,1
466,42.0622,-87.6736,2021-10-06T13:00,OZONE,20.0,PPB,19,1
467,41.755798,-87.545303,2021-10-06T13:00,OZONE,24.0,PPB,22,1
468,41.965,-87.8761,2021-10-06T14:00,OZONE,18.0,PPB,17,1
469,42.0603,-87.8631,2021-10-06T14:00,PM2.5,14.0,UG/M3,55,2
470,42.0603,-87.8631,2021-10-06T14:00,OZONE,26.0,PPB,24,1
471,41.984402,-87.791901,2021-10-06T14:00,OZONE,22.0,PPB,20,1
472,41.855301,-87.752502,2021-10-06T14:00,OZONE,20.0,PPB,19,1
473,41.864329,-87.748826,2021-10-06T14:00,PM2.5,13.3,UG/M3,54,2
474,41.6708,-87.7325,2021-10-06T14:00,PM2.5,21.2,UG/M3,70,2
475,41.6708,-87.7325,2021-10-06T14:00,OZONE,16.0,PPB,15,1
476,41.9136,-87.7239,2021-10-06T14:00,PM2.5,13.8,UG/M3,55,2
477,41.7547,-87.7136,2021-10-06T14:00,PM2.5,16.1,UG/M3,59,2
478,41.7547,-87.7136,2021-10-06T14:00,OZONE,20.0,PPB,19,1
479,42.0622,-87.6736,2021-10-06T14:00,OZONE,25.0,PPB,23,1
480,41.755798,-87.545303,2021-10-06T14:00,OZONE,26.0,PPB,24,1
481,41.965,-87.8761,2021-10-06T15:00,OZONE,15.0,PPB,14,1
482,42.0603,-87.8631,2021-10-06T15:00,PM2.5,14.2,UG/M3,55,2
483,42.0603,-87.8631,2021-10-06T15:00,OZONE,25.0,PPB,23,1
484,41.984402,-87.791901,2021-10-06T15:00,OZONE,22.0,PPB,20,1
485,41.855301,-87.752502,2021-10-06T15:00,OZONE,23.0,PPB,21,1
486,41.864329,-87.748826,2021-10-06T15:00,PM2.5,15.6,UG/M3,58,2
487,41.6708,-87.7325,2021-10-06T15:00,PM2.5,19.3,UG/M3,66,2
488,41.6708,-87.7325,2021-10-06T15:00,OZONE,21.0,PPB,19,1
489,41.9136,-87.7239,2021-10-06T15:00,PM2.5,14.7,UG/M3,56,2
490,41.7547,-87.7136,2021-10-06T15:00,PM2.5,15.9,UG/M3,59,2
491,41.7547,-87.7136,2021-10-06T15:00,OZONE,21.0,PPB,19,1
492,42.0622,-87.6736,2021-10-06T15:00,OZONE,25.0,PPB,23,1
493,41.755798,-87.545303,2021-10-06T15:00,OZONE,26.0,PPB,24,1
494,41.965,-87.8761,2021-10-06T16:00,OZONE,15.0,PPB,14,1
495,42.0603,-87.8631,2021-10-06T16:00,PM2.5,13.7,UG/M3,54,2
496,42.0603,-87.8631,2021-10-06T16:00,OZONE,26.0,PPB,24,1
497,41.984402,-87.791901,2021-10-06T16:00,OZONE,25.0,PPB,23,1
498,41.855301,-87.752502,2021-10-06T16:00,OZONE,26.0,PPB,24,1
499,41.864329,-87.748826,2021-10-06T16:00,PM2.5,13.2,UG/M3,53,2
500,41.6708,-87.7325,2021-10-06T16:00,PM2.5,17.8,UG/M3,63,2
501,41.6708,-87.7325,2021-10-06T16:00,OZONE,25.0,PPB,23,1
502,41.9136,-87.7239,2021-10-06T16:00,PM2.5,13.2,UG/M3,53,2
503,41.7547,-87.7136,2021-10-06T16:00,PM2.5,16.8,UG/M3,61,2
504,41.7547,-87.7136,2021-10-06T16:00,OZONE,24.0,PPB,22,1
505,42.0622,-87.6736,2021-10-06T16:00,OZONE,30.0,PPB,28,1
506,41.755798,-87.545303,2021-10-06T16:00,OZONE,26.0,PPB,24,1
507,41.965,-87.8761,2021-10-06T17:00,OZONE,17.0,PPB,16,1
508,42.0603,-87.8631,2021-10-06T17:00,PM2.5,13.5,UG/M3,54,2
509,42.0603,-87.8631,2021-10-06T17:00,OZONE,28.0,PPB,26,1
510,41.984402,-87.791901,2021-10-06T17:00,OZONE,26.0,PPB,24,1
511,41.855301,-87.752502,2021-10-06T17:00,OZONE,22.0,PPB,20,1
512,41.864329,-87.748826,2021-10-06T17:00,PM2.5,12.5,UG/M3,52,2
513,41.6708,-87.7325,2021-10-06T17:00,PM2.5,18.0,UG/M3,63,2
514,41.6708,-87.7325,2021-10-06T17:00,OZONE,30.0,PPB,28,1
515,41.9136,-87.7239,2021-10-06T17:00,PM2.5,11.8,UG/M3,49,1
516,41.7547,-87.7136,2021-10-06T17:00,PM2.5,14.3,UG/M3,56,2
517,41.7547,-87.7136,2021-10-06T17:00,OZONE,25.0,PPB,23,1
518,42.0622,-87.6736,2021-10-06T17:00,OZONE,27.0,PPB,25,1
519,41.755798,-87.545303,2021-10-06T17:00,OZONE,30.0,PPB,28,1
520,41.965,-87.8761,2021-10-06T18:00,OZONE,17.0,PPB,16,1
521,42.0603,-87.8631,2021-10-06T18:00,PM2.5,13.1,UG/M3,53,2
522,42.0603,-87.8631,2021-10-06T18:00,OZONE,28.0,PPB,26,1
523,41.984402,-87.791901,2021-10-06T18:00,OZONE,28.0,PPB,26,1
524,41.855301,-87.752502,2021-10-06T18:00,OZONE,24.0,PPB,22,1
525,41.864329,-87.748826,2021-10-06T18:00,PM2.5,10.6,UG/M3,44,1
526,41.6708,-87.7325,2021-10-06T18:00,PM2.5,18.5,UG/M3,64,2
527,41.6708,-87.7325,2021-10-06T18:00,OZONE,32.0,PPB,30,1
528,41.9136,-87.7239,2021-10-06T18:00,PM2.5,12.4,UG/M3,52,2
529,41.7547,-87.7136,2021-10-06T18:00,PM2.5,13.6,UG/M3,54,2
530,41.7547,-87.7136,2021-10-06T18:00,OZONE,28.0,PPB,26,1
531,42.0622,-87.6736,2021-10-06T18:00,OZONE,30.0,PPB,28,1
532,41.755798,-87.545303,2021-10-06T18:00,OZONE,31.0,PPB,29,1
533,41.965,-87.8761,2021-10-06T19:00,OZONE,17.0,PPB,16,1
534,42.0603,-87.8631,2021-10-06T19:00,PM2.5,13.3,UG/M3,54,2
535,42.0603,-87.8631,2021-10-06T19:00,OZONE,27.0,PPB,25,1
536,41.984402,-87.791901,2021-10-06T19:00,OZONE,29.0,PPB,27,1
537,41.855301,-87.752502,2021-10-06T19:00,OZONE,27.0,PPB,25,1
538,41.864329,-87.748826,2021-10-06T19:00,PM2.5,11.8,UG/M3,49,1
539,41.6708,-87.7325,2021-10-06T19:00,PM2.5,18.6,UG/M3,65,2
540,41.6708,-87.7325,2021-10-06T19:00,OZONE,27.0,PPB,25,1
541,41.9136,-87.7239,2021-10-06T19:00,PM2.5,11.7,UG/M3,49,1
542,41.7547,-87.7136,2021-10-06T19:00,PM2.5,12.2,UG/M3,51,2
543,41.7547,-87.7136,2021-10-06T19:00,OZONE,31.0,PPB,29,1
544,42.0622,-87.6736,2021-10-06T19:00,OZONE,30.0,PPB,28,1
545,41.755798,-87.545303,2021-10-06T19:00,OZONE,34.0,PPB,31,1
546,41.965,-87.8761,2021-10-06T20:00,OZONE,17.0,PPB,16,1
547,42.0603,-87.8631,2021-10-06T20:00,PM2.5,13.0,UG/M3,53,2
548,42.0603,-87.8631,2021-10-06T20:00,OZONE,31.0,PPB,29,1
549,41.984402,-87.791901,2021-10-06T20:00,OZONE,29.0,PPB,27,1
550,41.855301,-87.752502,2021-10-06T20:00,OZONE,28.0,PPB,26,1
551,41.864329,-87.748826,2021-10-06T20:00,PM2.5,11.7,UG/M3,49,1
552,41.6708,-87.7325,2021-10-06T20:00,PM2.5,17.1,UG/M3,62,2
553,41.6708,-87.7325,2021-10-06T20:00,OZONE,27.0,PPB,25,1
554,41.9136,-87.7239,2021-10-06T20:00,PM2.5,9.5,UG/M3,40,1
555,41.7547,-87.7136,2021-10-06T20:00,PM2.5,11.8,UG/M3,49,1
556,41.7547,-87.7136,2021-10-06T20:00,OZONE,29.0,PPB,27,1
557,42.0622,-87.6736,2021-10-06T20:00,OZONE,31.0,PPB,29,1
558,41.755798,-87.545303,2021-10-06T20:00,OZONE,35.0,PPB,32,1
559,41.965,-87.8761,2021-10-06T21:00,OZONE,19.0,PPB,18,1
560,42.0603,-87.8631,2021-10-06T21:00,PM2.5,12.5,UG/M3,52,2
561,42.0603,-87.8631,2021-10-06T21:00,OZONE,31.0,PPB,29,1
562,41.984402,-87.791901,2021-10-06T21:00,OZONE,30.0,PPB,28,1
563,41.855301,-87.752502,2021-10-06T21:00,OZONE,28.0,PPB,26,1
564,41.864329,-87.748826,2021-10-06T21:00,PM2.5,11.2,UG/M3,47,1
565,41.6708,-87.7325,2021-10-06T21:00,PM2.5,15.3,UG/M3,58,2
566,41.6708,-87.7325,2021-10-06T21:00,OZONE,30.0,PPB,28,1
567,41.9136,-87.7239,2021-10-06T21:00,PM2.5,10.2,UG/M3,43,1
568,41.7547,-87.7136,2021-10-06T21:00,PM2.5,12.8,UG/M3,52,2
569,41.7547,-87.7136,2021-10-06T21:00,OZONE,29.0,PPB,27,1
570,42.0622,-87.6736,2021-10-06T21:00,OZONE,32.0,PPB,30,1
571,41.755798,-87.545303,2021-10-06T21:00,OZONE,35.0,PPB,32,1
572,41.965,-87.8761,2021-10-06T22:00,OZONE,19.0,PPB,18,1
573,42.0603,-87.8631,2021-10-06T22:00,PM2.5,12.3,UG/M3,51,2
574,42.0603,-87.8631,2021-10-06T22:00,OZONE,28.0,PPB,26,1
575,41.984402,-87.791901,2021-10-06T22:00,OZONE,29.0,PPB,27,1
576,41.855301,-87.752502,2021-10-06T22:00,OZONE,26.0,PPB,24,1
577,41.864329,-87.748826,2021-10-06T22:00,PM2.5,11.9,UG/M3,50,1
578,41.6708,-87.7325,2021-10-06T22:00,PM2.5,13.2,UG/M3,53,2
579,41.6708,-87.7325,2021-10-06T22:00,OZONE,29.0,PPB,27,1
580,41.9136,-87.7239,2021-10-06T22:00,PM2.5,10.1,UG/M3,42,1
581,41.7547,-87.7136,2021-10-06T22:00,PM2.5,13.9,UG/M3,55,2
582,41.7547,-87.7136,2021-10-06T22:00,OZONE,30.0,PPB,28,1
583,42.0622,-87.6736,2021-10-06T22:00,OZONE,33.0,PPB,31,1
584,41.755798,-87.545303,2021-10-06T22:00,OZONE,34.0,PPB,31,1
585,41.965,-87.8761,2021-10-06T23:00,OZONE,21.0,PPB,19,1
586,42.0603,-87.8631,2021-10-06T23:00,PM2.5,12.3,UG/M3,51,2
587,42.0603,-87.8631,2021-10-06T23:00,OZONE,30.0,PPB,28,1
588,41.984402,-87.791901,2021-10-06T23:00,OZONE,29.0,PPB,27,1
589,41.855301,-87.752502,2021-10-06T23:00,OZONE,24.0,PPB,22,1
590,41.864329,-87.748826,2021-10-06T23:00,PM2.5,11.0,UG/M3,46,1
591,41.6708,-87.7325,2021-10-06T23:00,PM2.5,15.4,UG/M3,58,2
592,41.6708,-87.7325,2021-10-06T23:00,OZONE,27.0,PPB,25,1
593,41.9136,-87.7239,2021-10-06T23:00,PM2.5,11.0,UG/M3,46,1
594,41.7547,-87.7136,2021-10-06T23:00,PM2.5,13.4,UG/M3,54,2
595,41.7547,-87.7136,2021-10-06T23:00,OZONE,25.0,PPB,23,1
596,42.0622,-87.6736,2021-10-06T23:00,OZONE,33.0,PPB,31,1
597,41.755798,-87.545303,2021-10-06T23:00,OZONE,33.0,PPB,31,1
598,41.965,-87.8761,2021-10-07T00:00,OZONE,20.0,PPB,19,1
599,42.0603,-87.8631,2021-10-07T00:00,PM2.5,12.1,UG/M3,51,2
600,42.0603,-87.8631,2021-10-07T00:00,OZONE,29.0,PPB,27,1
601,41.984402,-87.791901,2021-10-07T00:00,OZONE,29.0,PPB,27,1
602,41.855301,-87.752502,2021-10-07T00:00,OZONE,26.0,PPB,24,1
603,41.864329,-87.748826,2021-10-07T00:00,PM2.5,10.4,UG/M3,43,1
604,41.6708,-87.7325,2021-10-07T00:00,PM2.5,15.2,UG/M3,58,2
605,41.6708,-87.7325,2021-10-07T00:00,OZONE,27.0,PPB,25,1
606,41.9136,-87.7239,2021-10-07T00:00,PM2.5,11.2,UG/M3,47,1
607,41.7547,-87.7136,2021-10-07T00:00,PM2.5,13.2,UG/M3,53,2
608,41.7547,-87.7136,2021-10-07T00:00,OZONE,24.0,PPB,22,1
609,42.0622,-87.6736,2021-10-07T00:00,OZONE,32.0,PPB,30,1
610,41.755798,-87.545303,2021-10-07T00:00,OZONE,31.0,PPB,29,1
611,41.965,-87.8761,2021-10-07T01:00,OZONE,20.0,PPB,19,1
612,42.0603,-87.8631,2021-10-07T01:00,PM2.5,11.6,UG/M3,48,1
613,42.0603,-87.8631,2021-10-07T01:00,OZONE,28.0,PPB,26,1
614,41.984402,-87.791901,2021-10-07T01:00,OZONE,28.0,PPB,26,1
615,41.855301,-87.752502,2021-10-07T01:00,OZONE,28.0,PPB,26,1
616,41.864329,-87.748826,2021-10-07T01:00,PM2.5,11.3,UG/M3,47,1
617,41.6708,-87.7325,2021-10-07T01:00,PM2.5,16.3,UG/M3,60,2
618,41.6708,-87.7325,2021-10-07T01:00,OZONE,29.0,PPB,27,1
619,41.9136,-87.7239,2021-10-07T01:00,PM2.5,11.3,UG/M3,47,1
620,41.7547,-87.7136,2021-10-07T01:00,PM2.5,12.9,UG/M3,53,2
621,41.7547,-87.7136,2021-10-07T01:00,OZONE,23.0,PPB,21,1
622,42.0622,-87.6736,2021-10-07T01:00,OZONE,29.0,PPB,27,1
623,41.755798,-87.545303,2021-10-07T01:00,OZONE,31.0,PPB,29,1
624,41.965,-87.8761,2021-10-07T02:00,OZONE,17.0,PPB,16,1
625,42.0603,-87.8631,2021-10-07T02:00,PM2.5,10.7,UG/M3,45,1
626,42.0603,-87.8631,2021-10-07T02:00,OZONE,27.0,PPB,25,1
627,41.984402,-87.791901,2021-10-07T02:00,OZONE,27.0,PPB,25,1
628,41.855301,-87.752502,2021-10-07T02:00,OZONE,26.0,PPB,24,1
629,41.864329,-87.748826,2021-10-07T02:00,PM2.5,10.8,UG/M3,45,1
630,41.6708,-87.7325,2021-10-07T02:00,PM2.5,13.5,UG/M3,54,2
631,41.6708,-87.7325,2021-10-07T02:00,OZONE,22.0,PPB,20,1
632,41.9136,-87.7239,2021-10-07T02:00,PM2.5,11.1,UG/M3,46,1
633,41.7547,-87.7136,2021-10-07T02:00,PM2.5,11.8,UG/M3,49,1
634,41.7547,-87.7136,2021-10-07T02:00,OZONE,22.0,PPB,20,1
635,42.0622,-87.6736,2021-10-07T02:00,OZONE,30.0,PPB,28,1
636,41.755798,-87.545303,2021-10-07T02:00,OZONE,30.0,PPB,28,1
637,41.965,-87.8761,2021-10-07T03:00,OZONE,17.0,PPB,16,1
638,42.0603,-87.8631,2021-10-07T03:00,PM2.5,10.1,UG/M3,42,1
639,42.0603,-87.8631,2021-10-07T03:00,OZONE,29.0,PPB,27,1
640,41.984402,-87.791901,2021-10-07T03:00,OZONE,28.0,PPB,26,1
641,41.855301,-87.752502,2021-10-07T03:00,OZONE,25.0,PPB,23,1
642,41.864329,-87.748826,2021-10-07T03:00,PM2.5,10.6,UG/M3,44,1
643,41.6708,-87.7325,2021-10-07T03:00,PM2.5,14.5,UG/M3,56,2
644,41.6708,-87.7325,2021-10-07T03:00,OZONE,23.0,PPB,21,1
645,41.9136,-87.7239,2021-10-07T03:00,PM2.5,11.8,UG/M3,49,1
646,41.7547,-87.7136,2021-10-07T03:00,PM2.5,13.1,UG/M3,53,2
647,41.7547,-87.7136,2021-10-07T03:00,OZONE,23.0,PPB,21,1
648,42.0622,-87.6736,2021-10-07T03:00,OZONE,30.0,PPB,28,1
649,41.755798,-87.545303,2021-10-07T03:00,OZONE,30.0,PPB,28,1
650,41.965,-87.8761,2021-10-07T04:00,OZONE,19.0,PPB,18,1
651,42.0603,-87.8631,2021-10-07T04:00,PM2.5,9.7,UG/M3,40,1
652,42.0603,-87.8631,2021-10-07T04:00,OZONE,26.0,PPB,24,1
653,41.984402,-87.791901,2021-10-07T04:00,OZONE,27.0,PPB,25,1
654,41.855301,-87.752502,2021-10-07T04:00,OZONE,25.0,PPB,23,1
655,41.864329,-87.748826,2021-10-07T04:00,PM2.5,9.7,UG/M3,40,1
656,41.6708,-87.7325,2021-10-07T04:00,PM2.5,14.7,UG/M3,56,2
657,41.6708,-87.7325,2021-10-07T04:00,OZONE,19.0,PPB,18,1
658,41.9136,-87.7239,2021-10-07T04:00,PM2.5,10.9,UG/M3,45,1
659,41.7547,-87.7136,2021-10-07T04:00,PM2.5,13.7,UG/M3,54,2
660,41.7547,-87.7136,2021-10-07T04:00,OZONE,20.0,PPB,19,1
661,42.0622,-87.6736,2021-10-07T04:00,OZONE,28.0,PPB,26,1
662,41.755798,-87.545303,2021-10-07T04:00,OZONE,27.0,PPB,25,1
663,41.965,-87.8761,2021-10-07T05:00,OZONE,17.0,PPB,16,1
664,42.0603,-87.8631,2021-10-07T05:00,PM2.5,9.7,UG/M3,40,1
665,42.0603,-87.8631,2021-10-07T05:00,OZONE,26.0,PPB,24,1
666,41.984402,-87.791901,2021-10-07T05:00,OZONE,24.0,PPB,22,1
667,41.855301,-87.752502,2021-10-07T05:00,OZONE,22.0,PPB,20,1
668,41.864329,-87.748826,2021-10-07T05:00,PM2.5,9.2,UG/M3,38,1
669,41.6708,-87.7325,2021-10-07T05:00,PM2.5,16.7,UG/M3,61,2
670,41.6708,-87.7325,2021-10-07T05:00,OZONE,17.0,PPB,16,1
671,41.9136,-87.7239,2021-10-07T05:00,PM2.5,9.9,UG/M3,41,1
672,41.7547,-87.7136,2021-10-07T05:00,PM2.5,13.3,UG/M3,54,2
673,41.7547,-87.7136,2021-10-07T05:00,OZONE,18.0,PPB,17,1
674,42.0622,-87.6736,2021-10-07T05:00,OZONE,29.0,PPB,27,1
675,41.755798,-87.545303,2021-10-07T05:00,OZONE,24.0,PPB,22,1
676,41.965,-87.8761,2021-10-07T06:00,OZONE,18.0,PPB,17,1
677,42.0603,-87.8631,2021-10-07T06:00,PM2.5,10.1,UG/M3,42,1
678,42.0603,-87.8631,2021-10-07T06:00,OZONE,26.0,PPB,24,1
679,41.984402,-87.791901,2021-10-07T06:00,OZONE,25.0,PPB,23,1
680,41.855301,-87.752502,2021-10-07T06:00,OZONE,21.0,PPB,19,1
681,41.864329,-87.748826,2021-10-07T06:00,PM2.5,9.2,UG/M3,38,1
682,41.6708,-87.7325,2021-10-07T06:00,PM2.5,17.0,UG/M3,61,2
683,41.6708,-87.7325,2021-10-07T06:00,OZONE,11.0,PPB,10,1
684,41.9136,-87.7239,2021-10-07T06:00,PM2.5,9.9,UG/M3,41,1
685,41.7547,-87.7136,2021-10-07T06:00,PM2.5,12.8,UG/M3,52,2
686,41.7547,-87.7136,2021-10-07T06:00,OZONE,16.0,PPB,15,1
687,42.0622,-87.6736,2021-10-07T06:00,OZONE,26.0,PPB,24,1
688,41.755798,-87.545303,2021-10-07T06:00,OZONE,22.0,PPB,20,1
689,41.965,-87.8761,2021-10-07T07:00,OZONE,18.0,PPB,17,1
690,42.0603,-87.8631,2021-10-07T07:00,PM2.5,10.5,UG/M3,44,1
691,42.0603,-87.8631,2021-10-07T07:00,OZONE,24.0,PPB,22,1
692,41.984402,-87.791901,2021-10-07T07:00,OZONE,22.0,PPB,20,1
693,41.855301,-87.752502,2021-10-07T07:00,OZONE,19.0,PPB,18,1
694,41.864329,-87.748826,2021-10-07T07:00,PM2.5,10.8,UG/M3,45,1
695,41.6708,-87.7325,2021-10-07T07:00,PM2.5,15.4,UG/M3,58,2
696,41.6708,-87.7325,2021-10-07T07:00,OZONE,12.0,PPB,11,1
697,41.9136,-87.7239,2021-10-07T07:00,PM2.5,10.3,UG/M3,43,1
698,41.7547,-87.7136,2021-10-07T07:00,PM2.5,12.3,UG/M3,51,2
699,41.7547,-87.7136,2021-10-07T07:00,OZONE,12.0,PPB,11,1
700,42.0622,-87.6736,2021-10-07T07:00,OZONE,23.0,PPB,21,1
701,41.755798,-87.545303,2021-10-07T07:00,OZONE,21.0,PPB,19,1
702,41.965,-87.8761,2021-10-07T08:00,OZONE,16.0,PPB,15,1
703,42.0603,-87.8631,2021-10-07T08:00,PM2.5,10.2,UG/M3,43,1
704,42.0603,-87.8631,2021-10-07T08:00,OZONE,22.0,PPB,20,1
705,41.984402,-87.791901,2021-10-07T08:00,OZONE,22.0,PPB,20,1
706,41.855301,-87.752502,2021-10-07T08:00,OZONE,16.0,PPB,15,1
707,41.864329,-87.748826,2021-10-07T08:00,PM2.5,12.3,UG/M3,51,2
708,41.6708,-87.7325,2021-10-07T08:00,PM2.5,15.9,UG/M3,59,2
709,41.6708,-87.7325,2021-10-07T08:00,OZONE,15.0,PPB,14,1
710,41.9136,-87.7239,2021-10-07T08:00,PM2.5,10.2,UG/M3,43,1
711,41.7547,-87.7136,2021-10-07T08:00,PM2.5,11.9,UG/M3,50,1
712,41.7547,-87.7136,2021-10-07T08:00,OZONE,11.0,PPB,10,1
713,42.0622,-87.6736,2021-10-07T08:00,OZONE,21.0,PPB,19,1
714,41.755798,-87.545303,2021-10-07T08:00,OZONE,20.0,PPB,19,1
715,41.965,-87.8761,2021-10-07T09:00,OZONE,12.0,PPB,11,1
716,42.0603,-87.8631,2021-10-07T09:00,PM2.5,10.3,UG/M3,43,1
717,42.0603,-87.8631,2021-10-07T09:00,OZONE,19.0,PPB,18,1
718,41.984402,-87.791901,2021-10-07T09:00,OZONE,17.0,PPB,16,1
719,41.855301,-87.752502,2021-10-07T09:00,OZONE,17.0,PPB,16,1
720,41.864329,-87.748826,2021-10-07T09:00,PM2.5,12.3,UG/M3,51,2
721,41.6708,-87.7325,2021-10-07T09:00,PM2.5,16.8,UG/M3,61,2
722,41.6708,-87.7325,2021-10-07T09:00,OZONE,15.0,PPB,14,1
723,41.9136,-87.7239,2021-10-07T09:00,PM2.5,10.5,UG/M3,44,1
724,41.7547,-87.7136,2021-10-07T09:00,PM2.5,12.5,UG/M3,52,2
725,41.7547,-87.7136,2021-10-07T09:00,OZONE,10.0,PPB,9,1
726,42.0622,-87.6736,2021-10-07T09:00,OZONE,19.0,PPB,18,1
727,41.755798,-87.545303,2021-10-07T09:00,OZONE,19.0,PPB,18,1
728,41.965,-87.8761,2021-10-07T10:00,OZONE,10.0,PPB,9,1
729,42.0603,-87.8631,2021-10-07T10:00,PM2.5,10.0,UG/M3,42,1
730,42.0603,-87.8631,2021-10-07T10:00,OZONE,18.0,PPB,17,1
731,41.984402,-87.791901,2021-10-07T10:00,OZONE,15.0,PPB,14,1
732,41.855301,-87.752502,2021-10-07T10:00,OZONE,16.0,PPB,15,1
733,41.864329,-87.748826,2021-10-07T10:00,PM2.5,11.9,UG/M3,50,1
734,41.6708,-87.7325,2021-10-07T10:00,PM2.5,16.3,UG/M3,60,2
735,41.6708,-87.7325,2021-10-07T10:00,OZONE,16.0,PPB,15,1
736,41.9136,-87.7239,2021-10-07T10:00,PM2.5,9.7,UG/M3,40,1
737,41.7547,-87.7136,2021-10-07T10:00,PM2.5,13.3,UG/M3,54,2
738,41.7547,-87.7136,2021-10-07T10:00,OZONE,10.0,PPB,9,1
739,42.0622,-87.6736,2021-10-07T10:00,OZONE,19.0,PPB,18,1
740,41.755798,-87.545303,2021-10-07T10:00,OZONE,19.0,PPB,18,1
741,41.965,-87.8761,2021-10-07T11:00,OZONE,9.0,PPB,8,1
742,42.0603,-87.8631,2021-10-07T11:00,PM2.5,9.2,UG/M3,38,1
743,42.0603,-87.8631,2021-10-07T11:00,OZONE,17.0,PPB,16,1
744,41.984402,-87.791901,2021-10-07T11:00,OZONE,15.0,PPB,14,1
745,41.855301,-87.752502,2021-10-07T11:00,OZONE,12.0,PPB,11,1
746,41.864329,-87.748826,2021-10-07T11:00,PM2.5,10.8,UG/M3,45,1
747,41.6708,-87.7325,2021-10-07T11:00,PM2.5,14.6,UG/M3,56,2
748,41.6708,-87.7325,2021-10-07T11:00,OZONE,13.0,PPB,12,1
749,41.9136,-87.7239,2021-10-07T11:00,PM2.5,9.6,UG/M3,40,1
750,41.7547,-87.7136,2021-10-07T11:00,PM2.5,13.2,UG/M3,53,2
751,41.7547,-87.7136,2021-10-07T11:00,OZONE,7.0,PPB,6,1
752,42.0622,-87.6736,2021-10-07T11:00,OZONE,18.0,PPB,17,1
753,41.755798,-87.545303,2021-10-07T11:00,OZONE,18.0,PPB,17,1
754,41.965,-87.8761,2021-10-07T12:00,OZONE,7.0,PPB,6,1
